dom1,dom2,ipfam,threedid
PF02453,PF10257,0,0
PF02453,PF03134,0,0
PF02453,PF10291,0,0
PF02453,PF07714,0,0
PF02453,PF03372,0,0
PF02453,PF07690,0,0
PF02453,PF04116,0,0
PF02453,PF02453,0,0
PF02453,PF05875,0,0
PF02453,PF05641,0,0
PF02107,PF07559,0,0
PF02107,PF02119,0,0
PF02107,PF06429,0,0
PF02457,PF10372,0,1
PF02457,PF10635,0,1
PF02457,PF02457,0,1
PF02458,PF02458,1,1
PF08203,PF08203,0,1
PF03989,PF07992,0,0
PF03989,PF05746,0,0
PF03989,PF03989,1,1
PF02921,PF05193,1,1
PF02921,PF08997,1,0
PF02921,PF02939,1,1
PF02921,PF05365,1,1
PF03459,PF03459,1,1
PF02923,PF02923,1,1
PF02924,PF02924,1,1
PF02925,PF02925,1,1
PF08982,PF08982,0,1
PF03453,PF03971,0,0
PF03453,PF06463,0,0
PF03453,PF04055,0,0
PF03453,PF03453,0,1
PF03453,PF03454,1,1
PF02929,PF02929,1,1
PF08988,PF09477,0,1
PF08988,PF09392,0,1
PF08988,PF08988,1,1
PF03987,PF04110,0,0
PF03987,PF10381,0,1
PF03454,PF06463,0,0
PF03454,PF03454,1,1
PF05572,PF07654,0,0
PF05670,PF05833,0,0
PF10634,PF10634,0,1
PF05699,PF10683,0,1
PF03730,PF03731,1,1
PF05581,PF05581,0,1
PF04851,PF07719,0,0
PF04851,PF04851,1,1
PF04857,PF07742,0,1
PF04857,PF08675,0,1
PF04857,PF04857,1,1
PF04855,PF08624,0,0
PF04855,PF08880,0,0
PF04855,PF09510,0,0
PF04855,PF07776,0,0
PF01008,PF01466,0,0
PF01008,PF01813,0,0
PF01008,PF03398,0,0
PF01008,PF02518,0,0
PF01008,PF01873,0,0
PF01008,PF03953,0,0
PF01008,PF02786,0,0
PF01008,PF02985,0,0
PF01008,PF02887,0,0
PF01008,PF01008,1,1
PF05076,PF05076,1,1
PF01207,PF03719,0,0
PF01207,PF01261,0,0
PF01003,PF01003,1,1
PF01000,PF04542,0,0
PF01000,PF04561,0,0
PF01000,PF03604,1,0
PF01000,PF05000,0,0
PF01000,PF01118,0,0
PF01000,PF01131,0,0
PF01000,PF03947,0,0
PF01000,PF01305,0,0
PF01000,PF04560,0,0
PF01000,PF04983,1,1
PF01000,PF04566,0,0
PF01000,PF04567,0,0
PF01000,PF04565,0,0
PF01000,PF01479,0,0
PF01000,PF01194,1,1
PF01000,PF01193,1,1
PF01000,PF01751,0,0
PF01000,PF04563,0,0
PF01000,PF02938,0,0
PF01000,PF02798,0,0
PF01000,PF01165,0,0
PF01000,PF02752,0,0
PF01000,PF04998,0,0
PF01000,PF04992,0,0
PF01000,PF04990,0,0
PF01000,PF04997,0,0
PF01006,PF01006,1,0
PF01006,PF02907,1,0
PF05698,PF05698,1,1
PF02078,PF02750,1,1
PF02078,PF02078,1,0
PF02077,PF02453,0,0
PF02074,PF02074,1,1
PF02075,PF08245,0,0
PF02075,PF02875,0,0
PF02075,PF02075,1,1
PF02073,PF02073,1,1
PF08311,PF08653,0,0
PF08311,PF08311,0,1
PF02071,PF05739,0,0
PF02071,PF02933,0,0
PF02071,PF05008,0,0
PF00909,PF07690,0,0
PF00909,PF00909,0,1
PF00909,PF10277,0,0
PF00909,PF06687,0,0
PF00810,PF03953,0,0
PF00810,PF03810,0,0
PF00810,PF03348,0,0
PF01176,PF02410,0,0
PF01176,PF03588,0,0
PF01177,PF01177,1,1
PF01177,PF08241,0,0
PF01177,PF07479,0,0
PF01177,PF05173,0,0
PF01177,PF02261,0,0
PF01177,PF01380,0,0
PF01177,PF07724,0,0
PF01177,PF02254,0,0
PF01174,PF01174,1,1
PF01174,PF01680,0,1
PF01175,PF01175,1,1
PF04110,PF04110,1,1
PF04110,PF09180,0,0
PF04110,PF08614,0,0
PF04110,PF10377,0,0
PF01171,PF01967,0,0
PF01171,PF01171,1,1
PF01171,PF09179,1,0
PF10569,PF10569,0,1
PF01179,PF02727,1,1
PF01179,PF07833,1,1
PF01179,PF09248,1,1
PF01179,PF02728,1,1
PF01179,PF01179,1,1
PF04989,PF04989,0,1
PF09360,PF09360,0,1
PF05454,PF09068,1,0
PF05454,PF09069,1,0
PF00632,PF02893,0,0
PF00632,PF07710,0,0
PF00632,PF01172,0,0
PF00632,PF00789,0,0
PF00632,PF00641,0,0
PF00632,PF01056,0,0
PF00632,PF07500,0,0
PF00632,PF01433,0,0
PF00632,PF00632,1,1
PF00632,PF03953,0,0
PF00632,PF09084,0,0
PF00632,PF03446,0,0
PF04983,PF05000,1,1
PF04983,PF04983,0,0
PF04983,PF07650,0,0
PF04983,PF04998,1,1
PF04983,PF04992,1,1
PF04983,PF04997,0,1
PF04984,PF04984,0,1
PF04414,PF04414,0,1
PF08360,PF08360,1,1
PF08361,PF08361,0,1
PF08362,PF08362,1,1
PF08364,PF09976,0,0
PF04509,PF04509,1,1
PF04509,PF07194,0,0
PF05853,PF05853,0,1
PF01759,PF07677,1,1
PF01759,PF06583,0,0
PF01756,PF01756,1,1
PF01756,PF02770,1,1
PF01754,PF02883,0,0
PF08925,PF08925,1,1
PF05141,PF05141,0,1
PF01750,PF07503,0,0
PF01750,PF01750,1,1
PF01750,PF01924,0,0
PF01751,PF09334,0,0
PF01751,PF02852,0,0
PF01751,PF08275,1,1
PF01751,PF03330,0,0
PF01751,PF05000,0,0
PF01751,PF02518,0,0
PF01751,PF03947,0,0
PF01751,PF04983,0,0
PF01751,PF02386,0,0
PF01751,PF10410,0,1
PF01751,PF04364,0,0
PF01751,PF07650,0,0
PF01751,PF01751,1,1
PF01751,PF02922,0,0
PF01751,PF02272,0,0
PF01751,PF03144,0,0
PF01751,PF01979,0,0
PF01751,PF02775,0,0
PF01751,PF02565,0,1
PF01751,PF03129,0,0
PF01751,PF01966,0,0
PF01751,PF02574,0,0
PF01751,PF04998,0,0
PF01751,PF03719,0,0
PF01751,PF02132,1,1
PF01751,PF04997,0,0
PF01751,PF07973,0,0
PF09109,PF09109,1,0
PF09108,PF09109,1,1
PF07724,PF10431,0,1
PF07724,PF07724,1,1
PF09103,PF09169,1,1
PF09101,PF09102,1,1
PF09105,PF09106,1,1
PF01352,PF05622,0,0
PF01352,PF01365,0,0
PF01353,PF01353,1,1
PF04182,PF09734,0,0
PF01584,PF01739,0,0
PF01584,PF10397,0,0
PF01584,PF03705,0,0
PF01584,PF02540,0,0
PF01584,PF03061,0,0
PF01584,PF08352,0,0
PF01584,PF02518,1,1
PF01584,PF04461,0,0
PF01584,PF01584,0,1
PF01584,PF02895,1,1
PF01357,PF03330,1,1
PF01357,PF07686,0,1
PF01357,PF01357,1,1
PF01355,PF01355,1,1
PF00504,PF00504,1,1
PF01358,PF01358,0,1
PF01358,PF03296,0,1
PF06368,PF06368,1,1
PF05485,PF05485,0,0
PF00505,PF10506,0,0
PF00505,PF01991,0,0
PF00505,PF01426,0,0
PF00505,PF08624,0,0
PF00505,PF01775,0,0
PF00505,PF03810,0,0
PF00505,PF00538,0,0
PF00505,PF02260,0,0
PF00505,PF08642,0,0
PF00505,PF00850,0,0
PF00505,PF04001,0,0
PF00505,PF08071,0,0
PF00505,PF08295,0,0
PF00505,PF05739,0,0
PF00505,PF00533,0,0
PF00505,PF09024,0,0
PF00505,PF10407,0,0
PF00505,PF01080,0,0
PF00505,PF07710,0,0
PF00505,PF00570,0,0
PF00505,PF00573,0,0
PF00505,PF08517,0,0
PF00505,PF04565,0,0
PF00505,PF04983,0,0
PF00505,PF01248,0,0
PF00505,PF00514,0,0
PF00505,PF07334,0,0
PF00505,PF10513,0,0
PF00505,PF07679,0,0
PF00505,PF03920,0,0
PF00505,PF03366,0,0
PF00505,PF06068,0,0
PF00505,PF02136,0,0
PF00505,PF08598,0,0
PF00505,PF02887,0,0
PF00505,PF04855,0,0
PF00505,PF03730,0,0
PF00505,PF05158,0,0
PF00505,PF09598,0,0
PF00505,PF02874,0,0
PF00505,PF01926,0,0
PF00505,PF04042,0,0
PF00505,PF00505,0,0
PF00505,PF04494,0,0
PF00759,PF00759,1,1
PF00759,PF00963,0,0
PF00759,PF00942,1,1
PF00759,PF02927,1,1
PF00758,PF00758,1,1
PF00758,PF09067,1,1
PF00758,PF07686,0,1
PF00758,PF07654,0,1
PF08564,PF08565,1,1
PF01926,PF06071,1,1
PF01926,PF08354,0,0
PF01926,PF03879,0,0
PF01926,PF03810,0,0
PF01926,PF06732,0,0
PF01926,PF08142,0,0
PF01926,PF03953,0,0
PF01926,PF10396,0,1
PF01926,PF02729,0,0
PF01926,PF08790,0,0
PF01926,PF07654,0,0
PF01926,PF07650,0,1
PF01926,PF02845,0,0
PF01926,PF02866,0,0
PF01926,PF02272,0,0
PF01926,PF01926,1,1
PF01926,PF08496,0,0
PF01926,PF04427,0,0
PF01926,PF04335,0,0
PF01926,PF02664,0,0
PF01926,PF02583,0,0
PF01926,PF02565,0,0
PF01926,PF05285,0,0
PF01926,PF03524,0,0
PF01926,PF03400,0,0
PF01926,PF07728,0,0
PF01926,PF02421,0,1
PF01926,PF03946,0,0
PF08562,PF08562,1,1
PF04216,PF04879,0,0
PF04216,PF04216,0,1
PF01133,PF01133,1,1
PF01133,PF01398,0,0
PF04218,PF09091,1,0
PF00750,PF03485,1,1
PF00750,PF05746,1,1
PF00753,PF01473,1,1
PF00753,PF00753,1,1
PF00753,PF07521,0,1
PF00752,PF00900,0,0
PF00752,PF04068,0,0
PF00752,PF03876,0,0
PF00752,PF08423,0,0
PF00752,PF08542,0,0
PF00752,PF08275,0,0
PF00752,PF02996,0,0
PF00752,PF01974,0,0
PF00752,PF09173,0,0
PF00752,PF01798,0,0
PF00752,PF10584,0,0
PF00752,PF01015,0,0
PF00752,PF01912,0,0
PF00752,PF04542,0,0
PF00752,PF01092,0,0
PF00752,PF01246,0,0
PF00752,PF01096,0,0
PF00752,PF07541,0,0
PF00752,PF01269,0,0
PF00752,PF01201,0,0
PF00752,PF01157,0,0
PF00752,PF04566,0,0
PF00752,PF04567,0,0
PF00752,PF01807,0,0
PF00752,PF02747,1,1
PF00752,PF04104,0,0
PF00752,PF01866,0,0
PF00752,PF00827,0,0
PF00752,PF01920,0,0
PF00752,PF04981,0,0
PF00752,PF01172,0,0
PF00752,PF01873,0,0
PF00752,PF02768,0,0
PF00752,PF03463,0,0
PF00752,PF01624,0,0
PF00752,PF07733,0,0
PF00752,PF03464,0,0
PF00752,PF03465,0,0
PF00752,PF00867,1,1
PF00752,PF01668,0,0
PF00752,PF10385,0,0
PF00752,PF09377,0,0
PF00752,PF02767,0,0
PF00752,PF00752,1,0
PF00752,PF00772,0,0
PF00755,PF00755,1,1
PF00754,PF01344,1,0
PF00754,PF07686,0,1
PF00754,PF05089,0,1
PF00754,PF02012,1,0
PF00754,PF07731,0,1
PF00754,PF00754,1,1
PF00757,PF02762,0,0
PF00757,PF07686,0,1
PF00757,PF03810,0,0
PF00757,PF02204,0,0
PF00757,PF08080,0,0
PF00757,PF01030,1,1
PF00757,PF01146,0,0
PF00757,PF00757,1,1
PF00756,PF00756,1,1
PF05148,PF05148,0,1
PF01923,PF01923,1,1
PF07749,PF07912,1,1
PF07748,PF07748,1,1
PF07748,PF09261,1,1
PF07745,PF07745,1,1
PF01922,PF01922,0,1
PF01922,PF02978,1,0
PF07743,PF07743,1,0
PF07743,PF10431,0,0
PF07742,PF07742,0,1
PF04438,PF08265,0,0
PF06029,PF06029,1,1
PF04430,PF04430,1,1
PF04433,PF05192,0,0
PF04433,PF08601,0,0
PF04433,PF04433,0,0
PF04433,PF08513,0,0
PF04433,PF07544,0,0
PF04433,PF08295,0,0
PF04433,PF04855,0,0
PF08210,PF08210,0,1
PF08212,PF08212,1,1
PF07100,PF07100,1,1
PF00535,PF00535,0,1
PF00535,PF07992,0,0
PF00535,PF01058,0,0
PF00535,PF01052,0,0
PF00535,PF00642,0,0
PF00535,PF01553,0,0
PF00535,PF04116,0,0
PF00535,PF00782,0,0
PF00535,PF01105,0,0
PF00535,PF02460,0,0
PF00535,PF03953,0,0
PF00535,PF00652,1,1
PF00534,PF00534,1,1
PF00534,PF03947,0,0
PF00534,PF00583,0,0
PF00534,PF08323,1,1
PF00537,PF00537,1,1
PF00536,PF06456,0,0
PF00536,PF00536,1,1
PF00536,PF09246,1,1
PF00536,PF07647,1,1
PF00536,PF03637,0,0
PF00536,PF02820,0,0
PF00531,PF08163,0,0
PF00531,PF03694,0,0
PF00531,PF00956,0,0
PF00531,PF03031,0,0
PF00531,PF00531,1,1
PF00531,PF01979,0,0
PF00531,PF09324,0,0
PF00531,PF00637,0,0
PF00531,PF00750,0,0
PF00531,PF02330,0,0
PF00531,PF00917,0,0
PF00531,PF01667,0,0
PF00531,PF07992,0,0
PF00531,PF00791,0,1
PF00531,PF05502,0,0
PF00531,PF00656,0,0
PF00530,PF05622,0,0
PF00530,PF00530,0,1
PF00533,PF01068,0,0
PF00533,PF08645,0,0
PF00533,PF03031,0,1
PF00533,PF09295,0,0
PF00533,PF01853,0,0
PF00533,PF00533,1,1
PF00533,PF01381,0,0
PF00533,PF01912,0,0
PF00533,PF00870,1,0
PF00533,PF07710,0,0
PF00533,PF00573,0,0
PF00533,PF00571,0,0
PF00533,PF01775,0,0
PF00533,PF01479,0,0
PF00533,PF06632,1,1
PF00533,PF00687,0,0
PF00533,PF04874,0,0
PF00533,PF04423,0,0
PF00533,PF04762,0,0
PF00533,PF04427,0,0
PF00533,PF08154,0,0
PF00533,PF00917,0,0
PF00533,PF01230,0,0
PF00533,PF00861,0,0
PF00533,PF02735,0,0
PF00532,PF02540,0,0
PF00532,PF00532,1,1
PF00532,PF07702,0,0
PF00532,PF03947,0,0
PF00532,PF04055,0,0
PF00532,PF01709,0,0
PF01929,PF07065,0,0
PF01822,PF04366,0,0
PF01822,PF06422,0,0
PF00539,PF00930,1,0
PF00538,PF10516,0,0
PF00538,PF00538,1,1
PF00538,PF02919,0,0
PF01928,PF01928,1,1
PF01928,PF04055,0,0
PF07516,PF07516,1,1
PF07516,PF07517,1,1
PF07516,PF08299,0,0
PF07516,PF07733,0,0
PF07516,PF10385,0,0
PF08694,PF08694,0,1
PF07980,PF07980,0,1
PF00237,PF00313,0,0
PF00237,PF01423,0,0
PF00237,PF00237,1,1
PF00237,PF00400,0,0
PF00237,PF00832,1,1
PF00237,PF00850,0,0
PF00237,PF03178,0,0
PF00237,PF02181,0,0
PF00237,PF00249,0,0
PF00237,PF03548,0,0
PF00237,PF03668,0,0
PF00237,PF01131,0,0
PF00237,PF00557,0,0
PF00237,PF00343,0,0
PF00237,PF01305,0,0
PF00237,PF00575,0,0
PF00237,PF00579,0,0
PF00237,PF01207,0,0
PF00237,PF01479,0,0
PF00237,PF01196,0,1
PF00237,PF01751,0,0
PF00237,PF02091,0,0
PF00237,PF00583,0,0
PF00237,PF00588,0,0
PF00237,PF08220,0,0
PF00237,PF00849,0,0
PF00237,PF01966,0,0
PF00237,PF02357,0,0
PF00237,PF01783,0,1
PF00237,PF03180,0,0
PF00237,PF00270,0,0
PF00237,PF00793,0,0
PF00237,PF00352,0,0
PF00237,PF02390,0,0
PF00237,PF00505,0,0
PF00237,PF08568,0,0
PF00237,PF00293,0,0
PF01596,PF01596,1,1
PF01597,PF01597,1,1
PF01590,PF01724,0,0
PF01590,PF02670,0,0
PF01590,PF08436,0,0
PF01590,PF02518,0,0
PF01590,PF03775,0,0
PF01590,PF08446,1,1
PF01590,PF01590,1,1
PF01590,PF01613,0,0
PF01591,PF01591,1,1
PF01592,PF01592,0,1
PF01593,PF09731,0,0
PF01593,PF04433,0,1
PF01593,PF01593,1,1
PF03738,PF07650,0,0
PF03738,PF03738,0,1
PF03738,PF05257,0,1
PF00249,PF08624,0,0
PF00249,PF01423,0,0
PF00249,PF03366,0,0
PF00249,PF04695,0,0
PF00249,PF06246,0,0
PF00249,PF08241,0,0
PF00249,PF00339,0,0
PF00249,PF08295,0,0
PF00249,PF00493,0,0
PF00249,PF00850,0,0
PF00249,PF03178,0,0
PF00249,PF09111,0,0
PF00249,PF01530,0,0
PF00249,PF08606,0,0
PF00249,PF02184,0,0
PF00249,PF01176,0,0
PF00249,PF02437,0,0
PF00249,PF10197,0,0
PF00249,PF01116,0,0
PF00249,PF02765,0,0
PF00249,PF02201,0,0
PF00249,PF10198,0,0
PF00249,PF09751,0,0
PF00249,PF10044,0,0
PF00249,PF00583,0,0
PF00249,PF08513,0,0
PF00249,PF00436,0,0
PF00249,PF08517,0,0
PF00249,PF02701,0,0
PF00249,PF07717,0,0
PF00249,PF02731,0,0
PF00249,PF07989,0,0
PF00249,PF00439,0,0
PF00249,PF01593,0,1
PF00249,PF01775,0,0
PF00249,PF00249,1,1
PF00249,PF01193,0,0
PF00249,PF10513,0,0
PF00249,PF06584,0,0
PF00249,PF02985,0,0
PF00249,PF02847,0,0
PF00249,PF06068,0,0
PF00249,PF07529,0,0
PF00249,PF03638,0,0
PF00249,PF09736,0,0
PF00249,PF02259,0,0
PF00249,PF04502,0,0
PF00249,PF08082,0,0
PF00249,PF02319,0,0
PF00249,PF09510,0,0
PF00249,PF02257,0,0
PF00249,PF01020,0,0
PF00249,PF01805,0,0
PF00249,PF01008,0,0
PF00249,PF07710,0,0
PF00249,PF03540,0,0
PF00249,PF01125,0,0
PF00249,PF05700,0,0
PF00249,PF04194,0,0
PF00249,PF00861,0,0
PF00249,PF01833,0,0
PF00249,PF02155,0,0
PF00249,PF00397,0,0
PF00249,PF07776,0,0
PF00249,PF09197,1,1
PF00249,PF01585,0,0
PF00249,PF00293,0,0
PF00249,PF00505,0,0
PF00249,PF06513,0,0
PF00249,PF01214,0,0
PF00248,PF00317,0,0
PF00248,PF01749,0,0
PF00248,PF02893,0,0
PF00248,PF10506,0,0
PF00248,PF01138,0,0
PF00248,PF06424,0,0
PF00248,PF00268,0,0
PF00248,PF00248,1,1
PF00248,PF00681,0,0
PF00248,PF07654,0,0
PF00248,PF02214,1,1
PF00248,PF00719,0,0
PF00248,PF01808,0,0
PF00248,PF00520,0,0
PF00248,PF01041,0,0
PF00248,PF01846,0,0
PF00248,PF02540,0,0
PF00248,PF03951,0,0
PF02041,PF02041,1,1
PF06584,PF10044,0,0
PF06585,PF06585,0,1
PF00243,PF00243,1,1
PF00241,PF10582,0,0
PF00241,PF01115,0,0
PF00241,PF09949,0,0
PF00241,PF00241,1,1
PF00241,PF00339,0,0
PF00241,PF01267,0,0
PF00241,PF08603,0,0
PF00241,PF00646,0,0
PF00241,PF01585,0,0
PF00241,PF00244,0,0
PF00241,PF03103,0,0
PF00240,PF00334,0,0
PF00240,PF06741,0,0
PF00240,PF00339,0,0
PF00240,PF10542,0,0
PF00240,PF04732,0,0
PF00240,PF02891,0,0
PF00240,PF04434,0,0
PF00240,PF05738,0,0
PF00240,PF05739,0,0
PF00240,PF00627,1,1
PF00240,PF01454,0,0
PF00240,PF02148,0,1
PF00240,PF02809,1,1
PF00240,PF00349,0,0
PF00240,PF00249,0,0
PF00240,PF01534,0,0
PF00240,PF00240,1,1
PF00240,PF10557,0,1
PF00240,PF00245,0,0
PF00240,PF00244,0,0
PF00240,PF02338,0,1
PF00240,PF09280,1,0
PF00240,PF00632,0,0
PF00240,PF10165,0,0
PF00240,PF03127,1,1
PF00240,PF09358,0,1
PF00240,PF02732,0,0
PF00240,PF02134,1,0
PF00240,PF07686,0,1
PF00240,PF03931,0,0
PF00240,PF10408,0,0
PF00240,PF00254,0,0
PF00240,PF10526,0,0
PF00240,PF10523,0,0
PF00240,PF04096,0,0
PF00240,PF01388,0,0
PF00240,PF00899,1,1
PF00240,PF00554,0,0
PF00240,PF00641,0,0
PF00240,PF09731,0,0
PF00240,PF01419,0,0
PF00240,PF02845,1,1
PF00240,PF01398,0,1
PF00240,PF04970,0,0
PF00240,PF03103,0,0
PF00240,PF02931,0,0
PF00240,PF01253,0,0
PF00240,PF00790,0,0
PF00240,PF00657,0,0
PF00240,PF04843,0,1
PF00240,PF10585,0,1
PF00240,PF02179,1,0
PF00240,PF00789,0,0
PF00240,PF08790,0,0
PF00240,PF08572,0,0
PF00240,PF04683,0,1
PF00240,PF07654,0,0
PF00240,PF00684,0,0
PF00240,PF03167,1,1
PF00240,PF05743,1,1
PF00240,PF00443,1,1
PF00240,PF01846,0,0
PF00240,PF01847,0,0
PF00240,PF00847,0,0
PF00240,PF02176,0,0
PF00240,PF01088,1,1
PF00240,PF01569,0,0
PF00240,PF03446,0,0
PF00240,PF05196,0,0
PF00240,PF08166,0,0
PF00240,PF01749,0,0
PF00240,PF09409,0,0
PF00240,PF09070,0,1
PF00240,PF09079,0,0
PF00240,PF01342,0,0
PF00240,PF07710,0,0
PF00240,PF07834,0,0
PF00240,PF02902,1,1
PF00240,PF03343,0,0
PF00240,PF10572,0,0
PF00240,PF01754,0,1
PF00240,PF02099,0,1
PF00240,PF01145,0,0
PF00240,PF00610,0,0
PF00240,PF05351,0,0
PF00240,PF02201,0,0
PF00240,PF01582,0,0
PF00246,PF06907,0,1
PF00246,PF02977,0,1
PF00246,PF00246,1,1
PF00246,PF10468,0,1
PF00246,PF07647,0,0
PF00246,PF02244,1,1
PF00245,PF00270,0,0
PF00245,PF00245,1,1
PF00244,PF05300,0,0
PF00244,PF01284,0,0
PF00244,PF09741,0,0
PF00244,PF04739,0,0
PF00244,PF00534,0,0
PF00244,PF00536,0,0
PF00244,PF00531,0,0
PF00244,PF08920,0,0
PF00244,PF02785,0,0
PF00244,PF00627,0,0
PF00244,PF03494,0,0
PF00244,PF00622,0,0
PF00244,PF02803,0,0
PF00244,PF02800,0,0
PF00244,PF08516,0,0
PF00244,PF02146,0,0
PF00244,PF03542,0,0
PF00244,PF01459,0,0
PF00244,PF01436,0,0
PF00244,PF09457,0,0
PF00244,PF01535,0,0
PF00244,PF07565,0,0
PF00244,PF00244,1,1
PF00244,PF06487,0,0
PF00244,PF00804,0,0
PF00244,PF02330,0,0
PF00244,PF05624,0,0
PF00244,PF00735,0,0
PF00244,PF05687,0,0
PF00244,PF02234,0,0
PF00244,PF00412,0,0
PF00244,PF02541,0,0
PF00244,PF00637,0,0
PF00244,PF00635,0,0
PF00244,PF00400,0,0
PF00244,PF03370,0,0
PF00244,PF04128,0,0
PF00244,PF01602,0,0
PF00244,PF08945,0,0
PF00244,PF00676,0,0
PF00244,PF07686,0,0
PF00244,PF02779,0,0
PF00244,PF08645,0,0
PF00244,PF05715,0,0
PF00244,PF01030,0,0
PF00244,PF01979,0,0
PF00244,PF03528,0,0
PF00244,PF02204,0,0
PF00244,PF01302,0,0
PF00244,PF00418,0,0
PF00244,PF01275,0,0
PF00244,PF00642,0,0
PF00244,PF05022,0,0
PF00244,PF08240,0,0
PF00244,PF09735,0,0
PF00244,PF00306,0,0
PF00244,PF04388,0,0
PF00244,PF00300,0,0
PF00244,PF00995,0,0
PF00244,PF02191,0,0
PF00244,PF08323,0,0
PF00244,PF01909,0,0
PF00244,PF08952,0,0
PF00244,PF00702,0,0
PF00244,PF07978,0,0
PF00244,PF02752,0,0
PF00244,PF01145,0,0
PF00244,PF03223,0,0
PF00244,PF00549,0,0
PF00244,PF03853,0,0
PF00244,PF02854,0,0
PF00244,PF08709,0,0
PF00244,PF04845,0,0
PF00244,PF02181,0,0
PF00244,PF08005,0,0
PF00244,PF10581,0,0
PF00244,PF05276,0,0
PF00244,PF08397,0,0
PF00244,PF02344,0,0
PF00244,PF03820,0,0
PF00244,PF05008,0,0
PF00244,PF01094,0,0
PF00244,PF01369,0,0
PF00244,PF00261,0,0
PF00244,PF00891,0,0
PF00244,PF03194,0,0
PF00244,PF02743,0,0
PF00244,PF00689,0,0
PF00244,PF07651,0,0
PF00244,PF01477,0,0
PF00244,PF00365,0,0
PF00244,PF00684,0,0
PF00244,PF00615,0,0
PF00244,PF00931,0,0
PF00244,PF07492,0,0
PF00244,PF02142,0,0
PF00244,PF00271,0,0
PF00244,PF01086,0,0
PF00244,PF00274,0,0
PF00244,PF00566,0,0
PF00244,PF03953,0,0
PF00244,PF01569,0,0
PF00244,PF02071,0,0
PF00244,PF00850,0,0
PF00244,PF05193,0,0
PF00244,PF01182,0,0
PF00244,PF04696,0,0
PF00244,PF10568,0,0
PF00244,PF00694,0,0
PF00244,PF10514,0,0
PF00244,PF00856,0,0
PF00244,PF00596,0,0
PF00244,PF00595,0,0
PF00244,PF08763,0,0
PF00244,PF03178,0,0
PF00244,PF00454,0,0
PF00244,PF01833,0,0
PF00244,PF01576,0,0
PF00244,PF08477,0,0
PF00244,PF07719,0,0
PF00244,PF00515,0,0
PF00244,PF00514,0,0
PF00244,PF06203,0,0
PF00244,PF01513,0,0
PF00244,PF01839,0,0
PF00244,PF00581,0,0
PF00244,PF00583,1,1
PF00244,PF05994,0,0
PF00244,PF00501,0,0
PF00244,PF08312,0,0
PF00244,PF07393,0,0
PF00244,PF00928,0,0
PF00244,PF00616,0,0
PF00244,PF02798,0,0
PF00244,PF03770,0,0
PF00244,PF02792,0,0
PF00244,PF00350,0,0
PF00244,PF09379,0,0
PF00244,PF00503,0,0
PF00244,PF02017,0,0
PF04722,PF04722,0,1
PF09209,PF09209,1,1
PF10061,PF10061,0,1
PF06453,PF06453,1,1
PF04728,PF04728,1,1
PF04729,PF09453,0,1
PF04729,PF04729,0,1
PF03755,PF08340,0,0
PF04048,PF04366,0,0
PF04048,PF09763,0,0
PF04048,PF06046,0,0
PF01874,PF01874,0,1
PF01849,PF04078,0,0
PF01849,PF04153,0,0
PF01849,PF01849,1,1
PF01849,PF04930,0,0
PF00083,PF06747,0,0
PF00083,PF00333,0,0
PF00083,PF00235,0,0
PF00083,PF01992,0,0
PF00083,PF01842,0,0
PF00083,PF00627,0,0
PF00083,PF02803,0,0
PF00083,PF00436,0,0
PF00083,PF06325,0,0
PF00083,PF00344,0,0
PF00083,PF00106,0,0
PF00083,PF02383,0,0
PF00083,PF01459,0,0
PF00083,PF00324,0,0
PF00083,PF00327,0,0
PF00083,PF10417,0,0
PF00083,PF07690,0,0
PF00083,PF01883,0,0
PF00083,PF00241,0,0
PF00083,PF01008,0,0
PF00083,PF00244,0,0
PF00083,PF00804,0,0
PF00083,PF00884,0,0
PF00083,PF01237,0,0
PF00083,PF01965,0,0
PF00083,PF00736,0,0
PF00083,PF00735,0,0
PF00083,PF00632,0,0
PF00083,PF03810,0,0
PF00083,PF03953,0,0
PF00083,PF08507,0,0
PF00083,PF01015,0,0
PF00083,PF00258,0,0
PF00083,PF00313,0,0
PF00083,PF07686,0,0
PF00083,PF01423,0,0
PF00083,PF00318,0,0
PF00083,PF00255,0,0
PF00083,PF10270,0,0
PF00083,PF10277,0,0
PF00083,PF03031,0,0
PF00083,PF00498,0,0
PF00083,PF05492,0,0
PF00083,PF02893,0,0
PF00083,PF01036,0,0
PF00083,PF00400,0,0
PF00083,PF00085,0,0
PF00083,PF01039,0,0
PF00083,PF00083,0,0
PF00083,PF00129,0,0
PF00083,PF03239,0,0
PF00083,PF00412,0,0
PF00083,PF07679,0,0
PF00083,PF00306,0,0
PF00083,PF00307,0,0
PF00083,PF01650,0,0
PF00083,PF09439,0,0
PF00083,PF01391,0,0
PF00083,PF02197,0,0
PF00083,PF01399,0,0
PF00083,PF00153,0,0
PF00083,PF10032,0,0
PF00083,PF00156,0,0
PF00083,PF00155,0,0
PF00083,PF00717,0,0
PF00083,PF02933,0,0
PF00083,PF03446,0,0
PF00083,PF01145,0,0
PF00083,PF00467,0,0
PF00083,PF00549,0,0
PF00083,PF00397,0,0
PF00083,PF00501,0,0
PF00083,PF01997,0,0
PF00083,PF06011,0,0
PF00083,PF04478,0,0
PF00083,PF00995,0,0
PF00083,PF00782,0,0
PF00083,PF02453,0,0
PF00083,PF10584,0,0
